No.;Gene name;Score;Oncogene or Tumor Suppresson gene
782;FUBP3;0.000242814;#N/A
783;STRN;0.000242543;#N/A
784;PKN2;0.000242541;#N/A
785;MAGOH;0.000242411;#N/A
786;DCTN6;0.000242289;#N/A
787;PAFAH1B1;0.000242249;#N/A
788;ESPL1;0.000242167;#N/A
789;APOF;0.000242111;#N/A
790;MRE11;0.000241943;x
791;AFF4;0.000241584;x
792;KIDINS220;0.00024132;#N/A
793;ARHGEF12;0.00024132;x
794;MRPL50;0.000241291;#N/A
795;RAPGEF2;0.000241291;#N/A
796;EGF;0.000241063;#N/A
797;RO60;0.000240894;#N/A
798;OFD1;0.00024079;#N/A
799;NPAT;0.000240677;#N/A
800;HSPD1;0.000240531;#N/A
801;ATXN2L;0.00024046;#N/A
802;UBE2N;0.000240304;#N/A
803;HMG20A;0.000240234;#N/A
804;RHBDL1;0.000240179;#N/A
805;FOXJ1;0.000240137;#N/A
806;MTNR1A;0.000240052;#N/A
807;DCAF7;0.000239857;#N/A
808;UBQLN1;0.000239658;#N/A
809;UBB;0.000239518;#N/A
810;LRP6;0.000239411;x
811;POU2F1;0.000239393;#N/A
812;PRMT6;0.00023927;#N/A
813;ACD;0.000239235;#N/A
814;GATAD2B;0.000239113;#N/A
815;MORC1;0.000238431;#N/A
816;ATP12A;0.000238075;#N/A
817;CPSF6;0.000237963;#N/A
818;TAFAZZIN;0.00023741;#N/A
819;APOC3;0.000237409;#N/A
820;ANAPC11;0.000237351;#N/A
821;ARHGAP5;0.000236949;#N/A
822;MEPCE;0.000236754;#N/A
823;PPARA;0.000236671;#N/A
824;CREB3;0.000236556;#N/A
825;SOD1;0.000236496;#N/A
826;SUPT5H;0.000235653;#N/A
827;CHMP4B;0.000235626;#N/A
828;MED26;0.000235595;#N/A
829;BCAR1;0.000235185;#N/A
830;PSEN1;0.000234935;#N/A
831;CDK7;0.000234909;#N/A
832;DYNC1H1;0.000234675;#N/A
833;RPA3;0.000234606;#N/A
834;LMNB1;0.000234081;#N/A
835;ADAM17;0.000233645;#N/A
836;EIF2AK2;0.000233313;#N/A
837;FOSL1;0.000233195;#N/A
838;PSMD13;0.000232783;#N/A
839;PUM1;0.000232628;#N/A
840;TRIP11;0.000232588;#N/A
841;AGO4;0.00023256;#N/A
842;EFNA3;0.00023224;#N/A
843;AVPR1B;0.000232231;#N/A
844;MED13;0.000232091;#N/A
845;RAI1;0.000232063;#N/A
846;GADD45B;0.000232034;#N/A
847;SBF2;0.000231968;#N/A
848;MGA;0.000231743;x
849;MAGEA6;0.000231456;#N/A
850;PRKAB2;0.000231204;#N/A
851;AKAP9;0.000231151;#N/A
852;SMC6;0.000231057;#N/A
853;SUPT16H;0.00023105;#N/A
854;RPS2;0.000230989;#N/A
855;ACTN1;0.000230743;#N/A
856;RANBP2;0.000230571;x
857;FER;0.000229945;#N/A
858;GATAD2A;0.000229889;#N/A
859;MDC1;0.000229523;#N/A
860;TBC1D32;0.000228957;#N/A
861;CCT6A;0.000228922;#N/A
862;HEATR1;0.000228778;#N/A
863;TOP1;0.000228772;x
864;UBR2;0.000228645;#N/A
865;MTCP1;0.000228639;#N/A
866;ZNF146;0.000228529;#N/A
867;POLR2C;0.000228449;#N/A
868;MYD88;0.000228328;x
869;MYO18A;0.000228244;#N/A
870;CCT2;0.000228138;#N/A
871;KIRREL1;0.000228096;#N/A
872;PTPN1;0.000228039;x
873;IL2RB;0.000227642;#N/A
874;VAPB;0.000227611;#N/A
875;INIP;0.000227407;#N/A
876;SLC39A4;0.000227365;#N/A
877;SKAP1;0.000227229;#N/A
878;FGF4;0.00022709;x
879;SNRPD2;0.000227014;#N/A
880;PRR11;0.000226825;#N/A
881;CLK2;0.000226614;#N/A
882;SIKE1;0.000225987;#N/A
883;UBXN7;0.000225933;#N/A
884;IREB2;0.000225913;#N/A
885;TNFRSF1B;0.000225893;#N/A
886;CLASP2;0.00022568;#N/A
887;MAU2;0.00022554;#N/A
888;CHTF18;0.000225506;#N/A
889;SDF4;0.000225421;#N/A
890;FOSL2;0.000225287;#N/A
891;RNPS1;0.000225253;#N/A
892;POLR2I;0.000225251;#N/A
893;USP37;0.000225145;#N/A
894;KIF23;0.000225134;#N/A
895;CAMK2A;0.000224852;#N/A
896;HERC1;0.000224731;#N/A
897;FBL;0.000224518;#N/A
898;NEIL3;0.000224456;#N/A
899;PROC;0.000224339;#N/A
900;FOXL1;0.00022428;#N/A
901;PDLIM7;0.000224267;#N/A
902;SGTB;0.000224229;#N/A
903;TPX2;0.000224005;#N/A
904;PCSK1;0.000223975;#N/A
905;TBL1X;0.00022391;#N/A
906;ITGB2;0.000222894;#N/A
907;POLR2L;0.000222831;#N/A
908;AURKAIP1;0.000222771;#N/A
909;PCM1;0.000222733;#N/A
910;ITSN2;0.000222501;#N/A
911;VGLL3;0.000222241;#N/A
912;PPP1R15A;0.000222111;#N/A
913;NSD1;0.000222018;x
914;PRR12;0.000221926;#N/A
915;TACC3;0.000221867;#N/A
916;ATF4;0.00022173;#N/A
917;GALNT4;0.000221516;#N/A
918;TAB2;0.000221432;#N/A
919;TEKT4;0.000220936;#N/A
920;AP2S1;0.000220784;#N/A
921;RPL8;0.000220776;#N/A
922;RPS8;0.000220753;#N/A
923;FASLG;0.000220677;#N/A
924;PUM2;0.000220427;#N/A
925;PSMC6;0.000220267;#N/A
926;TRIP13;0.000220166;x
927;PBX1;0.00021991;#N/A
928;TRAPPC10;0.000219663;#N/A
929;GNAI2;0.000219324;#N/A
930;FAM131B;0.000219242;#N/A
931;THBS1;0.000219185;#N/A
932;PSMA6;0.000219134;#N/A
933;DIP2B;0.000219065;#N/A
934;MAK;0.000219056;#N/A
935;TIMM13;0.000218783;#N/A
936;PAPOLA;0.000218383;#N/A
937;IKZF3;0.000218202;x
938;PVRIG;0.000218119;#N/A
939;SF3B1;0.000217918;x
940;HASPIN;0.000217759;#N/A
941;DDIT3;0.000217556;#N/A
942;FGG;0.00021725;#N/A
943;ZNF644;0.000217125;#N/A
944;DKC1;0.000216878;#N/A
945;MCL1;0.000216876;x
946;ROPN1L;0.000216822;#N/A
947;CRYBA2;0.000216813;#N/A
948;RBPMS;0.000216524;#N/A
949;POLR2H;0.000216518;#N/A
950;SEC24B;0.000216289;#N/A
951;CLSPN;0.00021618;#N/A
952;SETX;0.000215916;#N/A
953;RIPK1;0.000215663;#N/A
954;NOP56;0.000215545;#N/A
955;RAD51AP1;0.000215461;#N/A
956;RBL1;0.00021538;#N/A
957;TROAP;0.000215351;#N/A
958;RAB7A;0.000215344;#N/A
959;ABCC9;0.000214929;#N/A
960;CASP3;0.000214846;#N/A
961;MEIS1;0.000214681;#N/A
962;CCDC88A;0.00021467;#N/A
963;SH3KBP1;0.000214643;#N/A
964;BCOR;0.000214362;x
965;POLK;0.000214339;#N/A
966;TSSC4;0.000214068;#N/A
967;KAT6A;0.000213756;#N/A
968;NOL4;0.000213652;#N/A
969;IFIT1;0.000213416;#N/A
970;GNAI3;0.000213181;#N/A
971;SIAH1;0.000213043;#N/A
972;MAP3K14;0.000212827;x
973;SEC16A;0.000212773;#N/A
974;MCM10;0.000212638;#N/A
975;MAPK10;0.000212364;#N/A
976;ITSN1;0.000212271;#N/A
977;KIF4A;0.000212075;#N/A
978;SCARA3;0.00021202;#N/A
979;EME1;0.000211758;#N/A
980;SEC23A;0.000211662;#N/A
981;DNAJB14;0.000211585;#N/A
982;VRK2;0.000211458;#N/A
983;ERC1;0.00021138;x
984;ETS1;0.000211332;x
985;TRAPPC8;0.000211036;#N/A
986;KLHL28;0.000211002;#N/A
987;TLN1;0.000210784;#N/A
988;NEDD8;0.000209963;#N/A
989;BECN1;0.000209935;#N/A
990;PSMC4;0.000209902;#N/A
991;EFNA2;0.000209775;#N/A
992;MAGEB2;0.000209702;#N/A
993;SET;0.000209696;x
994;RORA;0.000209441;#N/A
995;H3C15;0.000209426;#N/A
996;PSMB5;0.000209017;#N/A
997;CUL2;0.000208956;#N/A
998;RPL13;0.000208905;#N/A
999;ZAP70;0.000208867;#N/A
1000;;0.000208805;#N/A
1001;;0.000208744;#N/A
1002;;0.000208592;#N/A
1003;;0.000208522;#N/A
1004;;0.000208454;#N/A
1005;;0.000208262;#N/A
1006;;0.000208236;#N/A
1007;;0.000207589;#N/A
1008;;0.000207536;#N/A
1009;;0.000207405;#N/A
1010;;0.00020723;#N/A
1011;;0.000207171;#N/A
1012;;0.00020716;#N/A
1013;;0.000207153;#N/A
1014;;0.000207092;#N/A
1015;;0.000207012;#N/A
1016;;0.000207002;#N/A
1017;;0.00020667;#N/A
1018;;0.000206661;#N/A
1019;;0.000206446;#N/A
1020;;0.000206414;#N/A
1021;;0.000206127;#N/A
1022;;0.000206035;#N/A
1023;;0.000205885;#N/A
1024;;0.000205796;#N/A
1025;;0.000205781;#N/A
1026;;0.000205777;#N/A
1027;;0.000205375;#N/A
1028;;0.000205312;#N/A
1029;;0.000205302;#N/A
1030;;0.000205263;#N/A
1031;;0.000205059;#N/A
1032;;0.000204898;#N/A
1033;;0.000204802;#N/A
1034;;0.000204741;#N/A
1035;;0.000204732;#N/A
1036;;0.000204693;#N/A
1037;;0.000204453;#N/A
1038;;0.000204394;#N/A
1039;;0.000204239;#N/A
1040;;0.000204051;#N/A
1041;;0.000203983;#N/A
1042;;0.00020395;#N/A
1043;;0.000203708;#N/A
1044;;0.000203614;#N/A
1045;;0.000203307;#N/A
1046;;0.000203008;#N/A
1047;;0.000202861;#N/A
1048;;0.000202783;#N/A
1049;;0.000202776;#N/A
1050;;0.000202705;#N/A
1051;;0.000202678;#N/A
1052;;0.000202533;#N/A
1053;;0.000202365;#N/A
1054;;0.000202364;#N/A
1055;;0.000202251;#N/A
1056;;0.000202166;#N/A
1057;;0.000202011;#N/A
1058;;0.000201983;#N/A
1059;;0.000201693;#N/A
1060;;0.000201516;#N/A
1061;;0.000201409;#N/A
1062;;0.000201141;#N/A
1063;;0.000201137;#N/A
1064;;0.000201011;#N/A
1065;;0.000200881;#N/A
1066;;0.000200864;#N/A
1067;;0.000200687;#N/A
1068;;0.000200668;#N/A
1069;;0.000200617;#N/A
1070;;0.000200539;#N/A
1071;;0.000200519;#N/A
1072;;0.000200388;#N/A
1073;;0.000200218;#N/A
1074;;0.000200193;#N/A
1075;;0.000199846;#N/A
1076;;0.00019977;#N/A
1077;;0.000199636;#N/A
1078;;0.000199056;#N/A
1079;;0.000199033;#N/A
1080;;0.000198775;#N/A
1081;;0.000198696;#N/A
1082;;0.000198682;#N/A
1083;;0.00019863;#N/A
1084;;0.000198521;#N/A
1085;;0.000198512;#N/A
1086;;0.000198496;#N/A
1087;;0.000198459;#N/A
1088;;0.000198424;#N/A
1089;;0.000198232;#N/A
1090;;0.000198088;#N/A
1091;;0.000197862;#N/A
1092;;0.000197831;#N/A
1093;;0.000197824;#N/A
1094;;0.000197769;#N/A
1095;;0.00019774;#N/A
1096;;0.000197549;#N/A
1097;;0.000197498;#N/A
1098;;0.000197323;#N/A
1099;;0.000197228;#N/A
1100;;0.000197207;#N/A
1101;;0.000197201;#N/A
1102;;0.000196913;#N/A
1103;;0.000196889;#N/A
1104;;0.000196888;#N/A
1105;;0.000196877;#N/A
1106;;0.000196811;#N/A
1107;;0.000196782;#N/A
1108;;0.000196722;#N/A
1109;;0.000196694;#N/A
1110;;0.000196676;#N/A
1111;;0.000196555;#N/A
1112;;0.000196553;#N/A
1113;;0.000196528;#N/A
1114;;0.000196415;#N/A
1115;;0.000196344;#N/A
1116;;0.000196192;#N/A
1117;;0.000196015;#N/A
1118;;0.000195963;#N/A
1119;;0.00019582;#N/A
1120;;0.000195808;#N/A
1121;;0.000195801;#N/A
1122;;0.000195658;#N/A
1123;;0.000195579;#N/A
1124;;0.000195436;#N/A
1125;;0.00019492;#N/A
1126;;0.000194887;#N/A
1127;;0.000194723;#N/A
1128;;0.000194404;#N/A
1129;;0.000194135;#N/A
1130;;0.000194106;#N/A
1131;;0.000194043;#N/A
1132;;0.000194036;#N/A
1133;;0.000193977;#N/A
1134;;0.000193801;#N/A
1135;;0.000193636;#N/A
1136;;0.000193628;#N/A
1137;;0.000193602;#N/A
1138;;0.000193589;#N/A
1139;;0.000193556;#N/A
1140;;0.000193399;#N/A
1141;;0.000193176;#N/A
1142;;0.000193124;#N/A
1143;;0.000193099;#N/A
1144;;0.000193008;#N/A
1145;;0.000192792;#N/A
1146;;0.000192773;#N/A
1147;;0.000192771;#N/A
1148;;0.000192725;#N/A
1149;;0.000192669;#N/A
1150;;0.00019233;#N/A
1151;;0.000192243;#N/A
1152;;0.000192147;#N/A
1153;;0.00019214;#N/A
1154;;0.000192108;#N/A
1155;;0.000192039;#N/A
1156;;0.000191908;#N/A
1157;;0.000191886;#N/A
1158;;0.000191726;#N/A
1159;;0.000191516;#N/A
1160;;0.000191351;#N/A
1161;;0.000190646;#N/A
1162;;0.000190541;#N/A
1163;;0.000190261;#N/A
1164;;0.000190208;#N/A
1165;;0.000189958;#N/A
1166;;0.000189871;#N/A
1167;;0.000189843;#N/A
1168;;0.000189822;#N/A
1169;;0.000189763;#N/A
1170;;0.000189665;#N/A
1171;;0.000189585;#N/A
1172;;0.000189482;#N/A
1173;;0.00018944;#N/A
1174;;0.000189115;#N/A
1175;;0.000189035;#N/A
1176;;0.000188919;#N/A
1177;;0.000188871;#N/A
1178;;0.000188822;#N/A
1179;;0.000188777;#N/A
1180;;0.000188655;#N/A
1181;;0.000188459;#N/A
1182;;0.000188451;#N/A
1183;;0.000188182;#N/A
1184;;0.000187945;#N/A
1185;;0.000187938;#N/A
1186;;0.000187862;#N/A
1187;;0.000187789;#N/A
1188;;0.0001876;#N/A
1189;;0.00018739;#N/A
1190;;0.000187374;#N/A
1191;;0.000187297;#N/A
1192;;0.000187204;#N/A
1193;;0.000187137;#N/A
1194;;0.000187067;#N/A
1195;;0.000186945;#N/A
1196;;0.000186824;#N/A
1197;;0.000186815;#N/A
1198;;0.000186814;#N/A
1199;;0.000186592;#N/A
1200;;0.000186555;#N/A
1201;;0.000186501;#N/A
1202;;0.000186469;#N/A
1203;;0.000186375;#N/A
1204;;0.000186323;#N/A
1205;;0.000186289;#N/A
1206;;0.000186228;#N/A
1207;;0.000186182;#N/A
1208;;0.000186145;#N/A
1209;;0.000186107;#N/A
1210;;0.000186032;#N/A
1211;;0.000185947;#N/A
1212;;0.000185885;#N/A
1213;;0.00018582;#N/A
1214;;0.000185695;#N/A
1215;;0.000185577;#N/A
1216;;0.000185509;#N/A
1217;;0.000185151;#N/A
1218;;0.000185088;#N/A
1219;;0.000184957;#N/A
1220;;0.000184926;#N/A
1221;;0.000184893;#N/A
1222;;0.00018487;#N/A
1223;;0.000184826;#N/A
1224;;0.000184758;#N/A
1225;;0.000184731;#N/A
1226;;0.000184702;#N/A
1227;;0.000184658;#N/A
1228;;0.000184459;#N/A
1229;;0.000184224;#N/A
1230;;0.000184182;#N/A
1231;;0.000184165;#N/A
1232;;0.000184149;#N/A
1233;;0.000184077;#N/A
1234;;0.000184008;#N/A
1235;;0.000183999;#N/A
1236;;0.000183935;#N/A
1237;;0.000183921;#N/A
1238;;0.000183872;#N/A
1239;;0.000183788;#N/A
1240;;0.000183657;#N/A
1241;;0.000183627;#N/A
1242;;0.000183588;#N/A
1243;;0.000183313;#N/A
1244;;0.000183308;#N/A
1245;;0.00018309;#N/A
1246;;0.000183087;#N/A
1247;;0.000183063;#N/A
1248;;0.000182963;#N/A
1249;;0.000182921;#N/A
1250;;0.000182914;#N/A
1251;;0.000182748;#N/A
1252;;0.000182609;#N/A
1253;;0.000182485;#N/A
1254;;0.000182475;#N/A
1255;;0.000182448;#N/A
1256;;0.000182417;#N/A
1257;;0.000182386;#N/A
1258;;0.000182225;#N/A
1259;;0.000182173;#N/A
1260;;0.000182083;#N/A
1261;;0.000182015;#N/A
1262;;0.000181954;#N/A
1263;;0.000181852;#N/A
1264;;0.000181784;#N/A
1265;;0.000181747;#N/A
1266;;0.000181687;#N/A
1267;;0.000181586;#N/A
1268;;0.000181479;#N/A
1269;;0.000181424;#N/A
1270;;0.00018131;#N/A
1271;;0.000181289;#N/A
1272;;0.000181286;#N/A
1273;;0.000181253;#N/A
1274;;0.000181186;#N/A
1275;;0.000181034;#N/A
1276;;0.000181019;#N/A
1277;;0.000181016;#N/A
1278;;0.000180909;#N/A
1279;;0.000180743;#N/A
1280;;0.000180571;#N/A
1281;;0.000180521;#N/A
1282;;0.000180281;#N/A
1283;;0.000180145;#N/A
1284;;0.000180115;#N/A
1285;;0.000179953;#N/A
1286;;0.00017991;#N/A
1287;;0.000179706;#N/A
1288;;0.000179534;#N/A
1289;;0.000179524;#N/A
1290;;0.000179411;#N/A
1291;;0.000179363;#N/A
1292;;0.000179148;#N/A
1293;;0.000179137;#N/A
1294;;0.000179041;#N/A
1295;;0.000179037;#N/A
1296;;0.000178943;#N/A
1297;;0.000178803;#N/A
1298;;0.000178614;#N/A
1299;;0.000178601;#N/A
1300;;0.000178543;#N/A
1301;;0.000178507;#N/A
1302;;0.000178462;#N/A
1303;;0.000178252;#N/A
1304;;0.000178235;#N/A
1305;;0.000178004;#N/A
1306;;0.000177859;#N/A
1307;;0.000177827;#N/A
1308;;0.000177781;#N/A
1309;;0.000177681;#N/A
1310;;0.000177681;#N/A
1311;;0.000177641;#N/A
1312;;0.000177594;#N/A
1313;;0.000177543;#N/A
1314;;0.000177347;#N/A
1315;;0.000177321;#N/A
1316;;0.000177313;#N/A
1317;;0.000177249;#N/A
1318;;0.000177229;#N/A
1319;;0.000177096;#N/A
1320;;0.000177051;#N/A
1321;;0.000177042;#N/A
1322;;0.000177026;#N/A
1323;;0.000176837;#N/A
1324;;0.000176777;#N/A
1325;;0.000176755;#N/A
1326;;0.000176725;#N/A
1327;;0.000176646;#N/A
1328;;0.000176517;#N/A
1329;;0.000176495;#N/A
1330;;0.000176349;#N/A
1331;;0.000176251;#N/A
1332;;0.000176213;#N/A
1333;;0.000175891;#N/A
1334;;0.00017587;#N/A
1335;;0.000175739;#N/A
1336;;0.000175737;#N/A
1337;;0.000175684;#N/A
1338;;0.000175633;#N/A
1339;;0.000175558;#N/A
1340;;0.000175552;#N/A
1341;;0.000175482;#N/A
1342;;0.000175424;#N/A
1343;;0.000175199;#N/A
1344;;0.000175191;#N/A
1345;;0.000175081;#N/A
1346;;0.000174988;#N/A
1347;;0.000174546;#N/A
1348;;0.000174536;#N/A
1349;;0.000174409;#N/A
1350;;0.000174389;#N/A
1351;;0.000174262;#N/A
1352;;0.000174243;#N/A
1353;;0.000174002;#N/A
1354;;0.000173976;#N/A
1355;;0.000173956;#N/A
1356;;0.000173867;#N/A
1357;;0.000173834;#N/A
1358;;0.000173441;#N/A
1359;;0.00017329;#N/A
1360;;0.000173281;#N/A
1361;;0.000173247;#N/A
1362;;0.000173235;#N/A
1363;;0.000173184;#N/A
1364;;0.000173058;#N/A
1365;;0.000173047;#N/A
1366;;0.000172725;#N/A
1367;;0.000172698;#N/A
1368;;0.000172608;#N/A
1369;;0.000172583;#N/A
1370;;0.000172511;#N/A
1371;;0.000172392;#N/A
1372;;0.000172372;#N/A
1373;;0.00017234;#N/A
1374;;0.000172336;#N/A
1375;;0.000172254;#N/A
1376;;0.000172037;#N/A
1377;;0.000171874;#N/A
1378;;0.000171742;#N/A
1379;;0.000171623;#N/A
1380;;0.000171572;#N/A
1381;;0.000171491;#N/A
1382;;0.00017144;#N/A
1383;;0.000171426;#N/A
1384;;0.000171303;#N/A
1385;;0.000171175;#N/A
1386;;0.000171071;#N/A
1387;;0.00017102;#N/A
1388;;0.00017088;#N/A
1389;;0.000170849;#N/A
1390;;0.00017059;#N/A
1391;;0.000170572;#N/A
1392;;0.000170383;#N/A
1393;;0.000170281;#N/A
1394;;0.000170258;#N/A
1395;;0.000170204;#N/A
1396;;0.000170027;#N/A
1397;;0.000169997;#N/A
1398;;0.000169765;#N/A
1399;;0.000169681;#N/A
1400;;0.000169594;#N/A
1401;;0.000169405;#N/A
1402;;0.000169272;#N/A
1403;;0.000169267;#N/A
1404;;0.000169258;#N/A
1405;;0.000169251;#N/A
1406;;0.000169242;#N/A
1407;;0.000169222;#N/A
1408;;0.000169204;#N/A
1409;;0.00016916;#N/A
1410;;0.000168673;#N/A
1411;;0.000168639;#N/A
1412;;0.00016856;#N/A
1413;;0.000168544;#N/A
1414;;0.000168509;#N/A
1415;;0.000168493;#N/A
1416;;0.000168168;#N/A
1417;;0.00016808;#N/A
1418;;0.000168025;#N/A
1419;;0.000167694;#N/A
1420;;0.000167615;#N/A
1421;;0.000167613;#N/A
1422;;0.000167496;#N/A
1423;;0.000167484;#N/A
1424;;0.000167358;#N/A
1425;;0.000167181;#N/A
1426;;0.000167141;#N/A
1427;;0.000167094;#N/A
1428;;0.000167065;#N/A
1429;;0.000166926;#N/A
1430;;0.000166813;#N/A
1431;;0.00016671;#N/A
1432;;0.000166588;#N/A
1433;;0.000166549;#N/A
1434;;0.00016651;#N/A
1435;;0.000166342;#N/A
1436;;0.000166182;#N/A
1437;;0.000166151;#N/A
1438;;0.000166148;#N/A
1439;;0.000166119;#N/A
1440;;0.000165981;#N/A
1441;;0.000165926;#N/A
1442;;0.000165706;#N/A
1443;;0.000165633;#N/A
1444;;0.000165402;#N/A
1445;;0.00016521;#N/A
1446;;0.000165149;#N/A
1447;;0.000165135;#N/A
1448;;0.000164966;#N/A
1449;;0.000164878;#N/A
1450;;0.000164785;#N/A
1451;;0.000164767;#N/A
1452;;0.000164682;#N/A
1453;;0.000164661;#N/A
1454;;0.000164615;#N/A
1455;;0.000164557;#N/A
1456;;0.000164456;#N/A
1457;;0.000164334;#N/A
1458;;0.000164228;#N/A
1459;;0.000164187;#N/A
1460;;0.000164106;#N/A
1461;;0.000164059;#N/A
1462;;0.000163917;#N/A
1463;;0.000163869;#N/A
1464;;0.000163675;#N/A
1465;;0.000163603;#N/A
1466;;0.000163511;#N/A
1467;;0.000163337;#N/A
1468;;0.000163283;#N/A
1469;;0.000163271;#N/A
1470;;0.000163125;#N/A
1471;;0.000162988;#N/A
1472;;0.000162943;#N/A
1473;;0.000162922;#N/A
1474;;0.000162912;#N/A
1475;;0.00016291;#N/A
1476;;0.000162854;#N/A
1477;;0.000162762;#N/A
1478;;0.000162483;#N/A
1479;;0.000162274;#N/A
1480;;0.000162189;#N/A
1481;;0.000162184;#N/A
1482;;0.000162122;#N/A
1483;;0.000162081;#N/A
1484;;0.000161999;#N/A
1485;;0.000161991;#N/A
1486;;0.000161985;#N/A
1487;;0.000161926;#N/A
1488;;0.000161907;#N/A
1489;;0.000161854;#N/A
1490;;0.000161782;#N/A
1491;;0.000161753;#N/A
1492;;0.000161702;#N/A
1493;;0.000161484;#N/A
1494;;0.000161414;#N/A
1495;;0.000161409;#N/A
1496;;0.000161369;#N/A
1497;;0.000161189;#N/A
1498;;0.000161185;#N/A
1499;;0.00016102;#N/A
1500;;0.000160972;#N/A
1501;;0.000160872;#N/A
1502;;0.000160676;#N/A
1503;;0.000160471;#N/A
1504;;0.000160247;#N/A
1505;;0.000160232;#N/A
1506;;0.000160208;#N/A
1507;;0.000160006;#N/A
1508;;0.000159907;#N/A
1509;;0.000159888;#N/A
1510;;0.000159754;#N/A
1511;;0.000159733;#N/A
1512;;0.000159725;#N/A
1513;;0.000159643;#N/A
1514;;0.000159592;#N/A
1515;;0.000159577;#N/A
1516;;0.000159503;#N/A
1517;;0.000159439;#N/A
1518;;0.000159395;#N/A
1519;;0.00015934;#N/A
1520;;0.000159306;#N/A
1521;;0.000159043;#N/A
1522;;0.000158999;#N/A
1523;;0.000158936;#N/A
1524;;0.000158928;#N/A
1525;;0.000158782;#N/A
1526;;0.000158732;#N/A
1527;;0.000158511;#N/A
1528;;0.000158415;#N/A
1529;;0.000158326;#N/A
1530;;0.000158312;#N/A
1531;;0.000158229;#N/A
1532;;0.000158166;#N/A
1533;;0.000157975;#N/A
1534;;0.0001579;#N/A
1535;;0.000157868;#N/A
1536;;0.000157866;#N/A
1537;;0.000157778;#N/A
1538;;0.000157643;#N/A
1539;;0.000157588;#N/A
1540;;0.00015753;#N/A
1541;;0.000157515;#N/A
1542;;0.000157315;#N/A
1543;;0.000157235;#N/A
1544;;0.000157223;#N/A
1545;;0.000157212;#N/A
1546;;0.000157183;#N/A
1547;;0.000157134;#N/A
1548;;0.00015709;#N/A
1549;;0.000157022;#N/A
1550;;0.000157022;#N/A
1551;;0.00015686;#N/A
1552;;0.000156781;#N/A
1553;;0.000156718;#N/A
1554;;0.000156687;#N/A
1555;;0.000156673;#N/A
1556;;0.000156649;#N/A
1557;;0.000156627;#N/A
1558;;0.000156584;#N/A
1559;;0.000156373;#N/A
1560;;0.000156264;#N/A
1561;;0.000156119;#N/A
1562;;0.000156113;#N/A
1563;;0.000156105;#N/A
1564;;0.000155995;#N/A
1565;;0.000155707;#N/A
1566;;0.000155689;#N/A
1567;;0.000155607;#N/A
1568;;0.000155531;#N/A
1569;;0.000155524;#N/A
1570;;0.000155464;#N/A
1571;;0.000155448;#N/A
1572;;0.000155398;#N/A
1573;;0.000155237;#N/A
1574;;0.000155235;#N/A
1575;;0.000155157;#N/A
1576;;0.000155156;#N/A
1577;;0.00015508;#N/A
1578;;0.000155078;#N/A
1579;;0.00015504;#N/A
1580;;0.000154896;#N/A
1581;;0.000154879;#N/A
1582;;0.000154682;#N/A
1583;;0.000154673;#N/A
1584;;0.000154652;#N/A
1585;;0.000154635;#N/A
1586;;0.000154617;#N/A
1587;;0.000154555;#N/A
1588;;0.000154439;#N/A
1589;;0.000154378;#N/A
1590;;0.000154321;#N/A
1591;;0.000154212;#N/A
1592;;0.000154099;#N/A
1593;;0.000154096;#N/A
1594;;0.000154056;#N/A
1595;;0.000153843;#N/A
1596;;0.000153761;#N/A
1597;;0.000153758;#N/A
1598;;0.000153672;#N/A
1599;;0.000153432;#N/A
1600;;0.000153404;#N/A
1601;;0.000153344;#N/A
1602;;0.00015331;#N/A
1603;;0.000153308;#N/A
1604;;0.000153255;#N/A
1605;;0.000153229;#N/A
1606;;0.000153201;#N/A
1607;;0.000153152;#N/A
1608;;0.000153075;#N/A
1609;;0.000153068;#N/A
1610;;0.000152925;#N/A
1611;;0.000152801;#N/A
1612;;0.000152774;#N/A
1613;;0.000152704;#N/A
1614;;0.000152703;#N/A
1615;;0.000152664;#N/A
1616;;0.000152534;#N/A
1617;;0.000152529;#N/A
1618;;0.0001525;#N/A
1619;;0.000152362;#N/A
1620;;0.000152343;#N/A
1621;;0.000152305;#N/A
1622;;0.000152296;#N/A
1623;;0.000152261;#N/A
1624;;0.000152109;#N/A
1625;;0.000152056;#N/A
1626;;0.000151877;#N/A
1627;;0.000151791;#N/A
1628;;0.000151675;#N/A
1629;;0.000151669;#N/A
1630;;0.000151658;#N/A
1631;;0.000151573;#N/A
1632;;0.000151375;#N/A
1633;;0.000151235;#N/A
1634;;0.000151208;#N/A
1635;;0.000151204;#N/A
1636;;0.000151203;#N/A
1637;;0.000151201;#N/A
1638;;0.000151123;#N/A
1639;;0.000150819;#N/A
1640;;0.000150819;#N/A
1641;;0.000150649;#N/A
1642;;0.000150515;#N/A
1643;;0.000150465;#N/A
1644;;0.000150377;#N/A
1645;;0.000150357;#N/A
1646;;0.000150183;#N/A
1647;;0.000150167;#N/A
1648;;0.000150157;#N/A
1649;;0.000150065;#N/A
1650;;0.000150021;#N/A
1651;;0.000149994;#N/A
1652;;0.000149986;#N/A
1653;;0.000149956;#N/A
1654;;0.000149918;#N/A
1655;;0.000149858;#N/A
1656;;0.000149614;#N/A
1657;;0.000149551;#N/A
1658;;0.000149369;#N/A
1659;;0.000149339;#N/A
1660;;0.000149334;#N/A
1661;;0.000149322;#N/A
